transaction_id,product_name,amount,customer_full_name,transaction_date,branch
5962,Headphones,5600,Joshua Reyes,2025-08-26,alex
5963,Monitor,15000,Christopher Bell,2025-08-26,alex
5964,Mouse,2250,Ashley Johnson,2025-08-26,alex
5965,Printer,36000,Jason Burton,2025-08-26,alex
5966,USB Flash Drive,1200,Bridget Downs,2025-08-26,tanta
5967,Headphones,5600,Diana Klein,2025-08-26,alex
5968,Keyboard,4500,Becky Neal,2025-08-26,tanta
5969,Printer,45000,Amber Nguyen,2025-08-26,cairo
5970,Mouse,1500,Nicole Lowe,2025-08-26,tanta
5971,Keyboard,3000,Mark Long,2025-08-26,alex
5972,Printer,45000,Samantha Morgan,2025-08-26,alex
5973,Monitor,18000,Ann Dawson,2025-08-26,alex
5974,Mouse,500,Chelsea Wilson,2025-08-26,alex
5975,Monitor,24000,Benjamin Hardin,2025-08-26,alex
5976,Monitor,12000,Joseph Nielsen,2025-08-26,tanta
5977,USB Flash Drive,1200,Anthony Martin,2025-08-26,alex
5978,Laptop,96000,Jay Guzman,2025-08-26,alex
5979,Mouse,1500,Charles Herring,2025-08-26,tanta
5980,Keyboard,4000,Lisa Vaughn,2025-08-26,cairo
5981,Printer,18000,Megan Robinson,2025-08-26,tanta
5982,Monitor,6000,Jennifer Cox,2025-08-26,alex
5983,Monitor,12000,Michael Morrow,2025-08-26,alex
5984,USB Flash Drive,900,Betty Olsen,2025-08-26,tanta
5985,Mouse,2250,Mark Turner,2025-08-26,alex
5986,Keyboard,2000,Dennis Gill,2025-08-26,tanta
5987,Keyboard,500,Emily Osborne,2025-08-26,cairo
5988,Keyboard,3000,Catherine Rodriguez,2025-08-26,alex
5989,Monitor,24000,Mark Smith,2025-08-26,alex
5990,Monitor,6000,Dylan Morris,2025-08-26,cairo
5991,Printer,45000,Kevin Oliver,2025-08-26,alex
5992,Mouse,1000,Brandon Pierce,2025-08-26,alex
5993,Keyboard,2500,Dylan Beck,2025-08-26,alex
5994,Printer,9000,Renee James,2025-08-26,tanta
5995,Monitor,18000,Megan Bradley,2025-08-26,cairo
5996,Keyboard,3000,Daniel Dickerson,2025-08-26,tanta
5997,Mouse,1500,Pamela Coffey,2025-08-26,tanta
5998,Mouse,500,Michael Smith,2025-08-26,tanta
5999,Laptop,84000,Michael Lee,2025-08-26,alex
6000,USB Flash Drive,1050,Lisa Garcia,2025-08-26,cairo
6001,Mouse,2000,Amber Martin,2025-08-27,tanta
6002,Laptop,48000,Melissa Smith,2025-08-27,tanta
6003,Monitor,9000,Amy Miller,2025-08-27,cairo
6004,USB Flash Drive,300,Edwin Williams,2025-08-27,cairo
6005,Printer,45000,Alex Jordan,2025-08-27,tanta
6006,Printer,36000,Danielle Stephens,2025-08-27,tanta
6007,Printer,45000,Melissa Schwartz,2025-08-27,tanta
6008,Monitor,30000,Patricia Shepard,2025-08-27,cairo
6009,Monitor,21000,Brianna Keller,2025-08-27,tanta
6010,Laptop,36000,Zachary Bell,2025-08-27,cairo
6011,Printer,9000,Angela Welch,2025-08-27,alex
6012,Keyboard,1000,Jeffrey Pace,2025-08-27,alex
6013,Monitor,9000,Terry Garcia,2025-08-27,cairo
6014,Printer,22500,Lisa Lee,2025-08-27,tanta
6015,Mouse,1750,Lisa Roberts,2025-08-27,tanta
6016,Monitor,21000,Benjamin Hardin,2025-08-27,alex
6017,Headphones,1600,Daniel Sharp,2025-08-27,tanta
6018,Printer,27000,Wanda Kelley,2025-08-27,tanta
6019,Mouse,1750,Kelsey Davis,2025-08-27,tanta
6020,Mouse,1000,Karen Gray,2025-08-27,alex
6021,Monitor,18000,Rebecca Galloway,2025-08-27,alex
6022,Keyboard,500,Abigail Wong,2025-08-27,alex
6023,Monitor,6000,Jennifer Hudson,2025-08-27,cairo
6024,Headphones,4000,Daniel Anderson,2025-08-27,cairo
6025,Monitor,27000,Kelly Weber,2025-08-27,cairo
6026,Headphones,1600,Timothy Jackson,2025-08-27,cairo
6027,Mouse,750,Michael Smith,2025-08-27,tanta
6028,Headphones,1600,Julie Roth,2025-08-27,alex
6029,Laptop,72000,Christopher Dawson,2025-08-27,alex
6030,Headphones,3200,Walter Cruz,2025-08-27,tanta
6031,Keyboard,500,Jesse Rodriguez,2025-08-27,cairo
6032,Printer,31500,Nicholas Shields,2025-08-27,alex
6033,Headphones,4800,Rebecca Sparks,2025-08-27,tanta
6034,Laptop,24000,Marissa Snyder,2025-08-27,alex
6035,USB Flash Drive,1050,Ashley Henry,2025-08-27,alex
6036,Mouse,500,Timothy Zavala,2025-08-27,tanta
6037,USB Flash Drive,1350,Christopher Harvey,2025-08-27,alex
6038,Printer,45000,Tracy Zimmerman,2025-08-27,alex
6039,Headphones,8000,Amanda Castaneda,2025-08-27,cairo
6040,Mouse,1750,Stephanie Herrera,2025-08-27,tanta
6041,Monitor,3000,Mike Williams,2025-08-27,cairo
6042,USB Flash Drive,300,Jessica Jones,2025-08-27,alex
6043,Monitor,9000,Sarah Scott,2025-08-27,alex
6044,USB Flash Drive,1350,Amy Moore,2025-08-27,cairo
6045,Mouse,2250,Jennifer Hudson,2025-08-27,alex
6046,Monitor,21000,Edward Tucker,2025-08-27,tanta
6047,Monitor,15000,David Reed,2025-08-27,alex
6048,Headphones,4800,John Nunez,2025-08-27,alex
6049,Printer,13500,Ricardo Lopez,2025-08-27,alex
6050,Keyboard,2500,Christopher Bell,2025-08-27,cairo
6051,Mouse,750,Garrett Walker,2025-08-27,alex
6052,Mouse,2000,Alyssa Smith,2025-08-27,cairo
6053,Monitor,21000,Carla Clarke,2025-08-27,alex
6054,Headphones,2400,Jill Ramos,2025-08-27,cairo
6055,Printer,22500,Elizabeth Rhodes,2025-08-27,alex
6056,Keyboard,3500,Alexander Buchanan,2025-08-27,cairo
6057,Laptop,36000,Amy Moore,2025-08-27,cairo
6058,USB Flash Drive,600,Bryan Wilkins,2025-08-27,tanta
6059,Monitor,30000,Becky Neal,2025-08-27,alex
6060,Printer,36000,Alexandria Hamilton,2025-08-27,cairo
6061,USB Flash Drive,1500,Nicholas Wood,2025-08-27,alex
6062,USB Flash Drive,1500,Joe Fleming,2025-08-27,cairo
6063,Keyboard,3000,Tamara Scott,2025-08-27,cairo
6064,Headphones,8000,Todd Tate,2025-08-27,tanta
6065,USB Flash Drive,300,James Lynch,2025-08-27,cairo
6066,Keyboard,500,Geoffrey Bright,2025-08-27,cairo
6067,Laptop,108000,Lauren Taylor,2025-08-27,tanta
6068,Keyboard,2000,Michael Brown,2025-08-27,alex
6069,Laptop,36000,Darren Hubbard,2025-08-27,tanta
6070,Headphones,6400,Joshua Byrd,2025-08-27,cairo
6071,USB Flash Drive,600,Brian Clark,2025-08-27,cairo
6072,Mouse,500,Wesley Osborne,2025-08-27,alex
6073,Laptop,72000,Emily Valenzuela,2025-08-27,cairo
6074,Headphones,4000,Tracy Mitchell,2025-08-27,cairo
6075,Headphones,800,Laura Jones,2025-08-27,alex
6076,USB Flash Drive,150,Megan Allen,2025-08-27,tanta
6077,Printer,31500,Timothy Jackson,2025-08-27,tanta
6078,Keyboard,4000,Alex Brown,2025-08-27,alex
6079,USB Flash Drive,1350,Pamela Silva,2025-08-27,tanta
6080,Laptop,96000,John Mathews,2025-08-27,alex
6081,USB Flash Drive,300,Katie Thompson,2025-08-27,tanta
6082,Monitor,30000,Latoya Carey,2025-08-27,cairo
6083,Mouse,250,Kenneth Stuart,2025-08-27,cairo
6084,Keyboard,1000,Rebecca Galloway,2025-08-27,tanta
6085,USB Flash Drive,750,Jesse Lozano,2025-08-27,tanta
6086,USB Flash Drive,300,Tanya Schmidt,2025-08-27,tanta
6087,Keyboard,4500,Tina Hanson,2025-08-27,alex
6088,Laptop,84000,Edward Bell,2025-08-27,alex
6089,Printer,4500,Christian Hansen,2025-08-27,tanta
6090,Printer,22500,Nicole Lowe,2025-08-27,alex
6091,USB Flash Drive,1350,Julie Miller,2025-08-27,alex
6092,Laptop,84000,Valerie Phillips,2025-08-27,tanta
6093,USB Flash Drive,900,Michael Archer,2025-08-27,cairo
6094,Printer,40500,Daniel Sharp,2025-08-27,tanta
6095,USB Flash Drive,1200,Robin Sampson,2025-08-27,alex
6096,Keyboard,2500,Natalie Hart,2025-08-27,cairo
6097,USB Flash Drive,900,John Nunez,2025-08-27,tanta
6098,Laptop,24000,Evan Montes,2025-08-27,tanta
6099,Keyboard,4000,Douglas Riley,2025-08-27,tanta
6100,Mouse,2500,Richard Allen,2025-08-27,alex
6101,Laptop,72000,Christopher Murphy,2025-08-27,alex
6102,Mouse,750,Kathleen Kramer,2025-08-27,cairo
6103,Printer,9000,Lisa Gonzalez,2025-08-27,cairo
6104,Printer,36000,Christopher Hess,2025-08-27,tanta
6105,USB Flash Drive,300,Hannah Lee,2025-08-27,cairo
6106,Headphones,800,Jimmy Williams,2025-08-27,alex
6107,Headphones,4000,Tanya Schmidt,2025-08-27,alex
6108,Monitor,27000,Dustin Browning,2025-08-27,tanta
6109,Monitor,3000,Carla Gardner,2025-08-27,cairo
6110,Laptop,36000,Steven Mayer,2025-08-27,cairo
6111,Keyboard,3500,Natalie Hart,2025-08-27,tanta
6112,USB Flash Drive,900,Heather Smith,2025-08-27,cairo
6113,Printer,18000,Shane Parsons,2025-08-27,cairo
6114,Mouse,1250,Andrea Sanchez,2025-08-27,cairo
6115,Printer,9000,Ricky Frank,2025-08-27,alex
6116,USB Flash Drive,750,Vicki Robles,2025-08-27,tanta
6117,Printer,22500,Anna Stephenson,2025-08-27,alex
6118,Mouse,250,Sarah Gomez,2025-08-27,alex
6119,USB Flash Drive,1350,Amanda Foster,2025-08-27,cairo
6120,Mouse,750,Terry Miller,2025-08-27,tanta
6121,Mouse,1500,Shannon Johnson,2025-08-27,cairo
6122,Keyboard,3500,Mary Gentry,2025-08-27,cairo
6123,Monitor,18000,John Burns,2025-08-27,alex
6124,Printer,27000,John Munoz,2025-08-27,tanta
6125,Mouse,1250,Erik Robinson,2025-08-27,alex
6126,Monitor,6000,Roy Robertson,2025-08-27,alex
6127,Monitor,3000,Joseph Perez,2025-08-27,cairo
6128,Laptop,36000,David Graham,2025-08-27,alex
6129,Mouse,1250,Joshua Ross,2025-08-27,cairo
6130,Headphones,8000,Robert Bryant,2025-08-27,cairo
6131,Printer,18000,Alexandra Beck,2025-08-27,cairo
6132,Monitor,12000,James King,2025-08-27,tanta
6133,Headphones,1600,Danielle Marshall,2025-08-27,cairo
6134,Laptop,108000,Jessica Meyer,2025-08-27,alex
6135,Printer,18000,Natasha Sweeney,2025-08-27,cairo
6136,Laptop,72000,Melissa Gaines,2025-08-27,tanta
6137,Mouse,2500,Kevin Macias,2025-08-27,cairo
6138,Laptop,48000,Anthony Martin,2025-08-27,cairo
6139,Keyboard,4000,Bianca French,2025-08-27,tanta
6140,Printer,18000,Samantha Stein,2025-08-27,tanta
6141,Mouse,1750,Christina Fowler,2025-08-27,alex
6142,USB Flash Drive,300,Brian Leonard,2025-08-27,cairo
6143,USB Flash Drive,1500,Tammy Williams,2025-08-27,alex
6144,Headphones,4800,Tracy Zimmerman,2025-08-27,tanta
6145,Headphones,800,Alicia Estes,2025-08-27,alex
6146,Keyboard,3000,Jennifer Olson,2025-08-27,cairo
6147,Keyboard,2500,Terrence Nguyen,2025-08-27,tanta
6148,Keyboard,5000,Christian Chen,2025-08-27,cairo
6149,Laptop,120000,Olivia Johnson,2025-08-27,alex
6150,Printer,27000,Christina King,2025-08-27,alex
6151,Monitor,24000,John House,2025-08-27,tanta
6152,Mouse,750,Nathan Willis,2025-08-27,tanta
6153,Headphones,3200,Samuel Nelson,2025-08-27,alex
6154,Monitor,27000,Betty Leblanc,2025-08-27,alex
6155,USB Flash Drive,1050,Tonya Holloway,2025-08-27,cairo
6156,Monitor,15000,Henry Burke,2025-08-27,tanta
6157,Monitor,9000,William Bailey,2025-08-27,alex
6158,Mouse,250,Elizabeth Payne,2025-08-27,tanta
6159,Printer,31500,Andrew Leonard,2025-08-27,alex
6160,Headphones,5600,Dana Robinson,2025-08-27,tanta
6161,Printer,36000,Warren Wiley,2025-08-27,alex
6162,Laptop,36000,Jill Goodman,2025-08-27,alex
6163,USB Flash Drive,600,Michael Middleton,2025-08-27,cairo
6164,Keyboard,2500,Debra Mason,2025-08-27,tanta
6165,USB Flash Drive,150,Robert Reynolds,2025-08-27,cairo
6166,Headphones,5600,Aaron Lee,2025-08-27,cairo
6167,Printer,36000,Jennifer Marshall,2025-08-27,cairo
6168,Keyboard,3500,Christopher Dawson,2025-08-27,cairo
6169,Monitor,27000,Peter Lane,2025-08-27,tanta
6170,Laptop,72000,Robin Jacobs,2025-08-27,tanta
6171,Headphones,800,Natasha Taylor,2025-08-27,alex
6172,Keyboard,1000,George Adams,2025-08-27,alex
6173,Keyboard,1000,Robert Bowman,2025-08-27,cairo
6174,Mouse,250,Patricia Eaton,2025-08-27,alex
6175,Mouse,1000,Rebecca Perkins,2025-08-27,tanta
6176,USB Flash Drive,750,Jesse Rodriguez,2025-08-27,cairo
6177,Laptop,24000,Annette Guzman,2025-08-27,tanta
6178,USB Flash Drive,300,Jason Barber,2025-08-27,alex
6179,USB Flash Drive,300,Jeffrey Pace,2025-08-27,cairo
6180,Headphones,3200,Annette Guzman,2025-08-27,alex
6181,USB Flash Drive,150,Tracy Bell,2025-08-27,tanta
6182,Printer,9000,Scott Bowen,2025-08-27,cairo
6183,USB Flash Drive,150,Emily Parker,2025-08-27,cairo
6184,Printer,27000,Jack Schneider,2025-08-27,cairo
6185,Headphones,800,Stephanie Anderson,2025-08-27,cairo
6186,Laptop,24000,Michael Golden,2025-08-27,tanta
6187,Mouse,250,Vanessa Bush,2025-08-27,tanta
6188,USB Flash Drive,1050,John Williams,2025-08-27,tanta
6189,Headphones,1600,Paul Smith,2025-08-27,tanta
6190,USB Flash Drive,300,Kristi Bailey,2025-08-27,alex
6191,Keyboard,2500,Joseph Owens,2025-08-27,tanta
6192,USB Flash Drive,750,Raymond Rollins,2025-08-27,alex
6193,Monitor,21000,Lee Garcia,2025-08-27,cairo
6194,Mouse,250,Scott Morris,2025-08-27,alex
6195,Printer,9000,Lisa Carlson,2025-08-27,alex
6196,Laptop,72000,Timothy Jackson,2025-08-27,alex
6197,Printer,22500,Tracey Carlson,2025-08-27,alex
6198,Mouse,1000,Christopher Cole,2025-08-27,cairo
6199,Mouse,1000,Kathy Anderson,2025-08-27,cairo
6200,Mouse,1500,Pamela Miller,2025-08-27,tanta
6201,Printer,9000,Mark Garcia,2025-08-27,alex
6202,Keyboard,4500,Justin Young,2025-08-27,alex
6203,Keyboard,4000,Jeffrey Chen,2025-08-27,tanta
6204,Monitor,15000,Erica Powers,2025-08-27,cairo
6205,Monitor,24000,Richard Williams,2025-08-27,tanta
6206,Mouse,2500,Nicholas Rogers,2025-08-27,tanta
6207,Printer,18000,Kevin Reid,2025-08-27,tanta
6208,Mouse,2250,Ashley Johnson,2025-08-27,alex
6209,Printer,31500,Cheryl Moran,2025-08-27,tanta
6210,Keyboard,1500,Kenneth Gutierrez,2025-08-27,alex
6211,Headphones,5600,Amber Weber,2025-08-27,alex
6212,Keyboard,1000,Lisa Garcia,2025-08-27,alex
6213,Monitor,6000,Ashley Smith,2025-08-27,cairo
6214,Mouse,2250,Kyle Price,2025-08-27,cairo
6215,Headphones,2400,Jill Snyder,2025-08-27,cairo
6216,Keyboard,3500,Elizabeth Payne,2025-08-27,alex
6217,Laptop,84000,Maria Mckinney,2025-08-27,cairo
6218,Monitor,3000,Melissa Gordon,2025-08-27,alex
6219,Headphones,800,Patricia Howard,2025-08-27,alex
6220,USB Flash Drive,450,Robert Anderson,2025-08-27,cairo
6221,Laptop,12000,Danielle Frazier,2025-08-27,tanta
6222,Keyboard,3000,Tammy Frost,2025-08-27,tanta
6223,USB Flash Drive,1500,Andrew Mckenzie,2025-08-27,alex
6224,Mouse,2000,Ronald Bailey,2025-08-27,tanta
6225,Laptop,36000,Denise Smith,2025-08-27,cairo
6226,Mouse,1750,Lisa Martinez,2025-08-27,alex
6227,Keyboard,3500,Barbara Smith,2025-08-27,alex
6228,Mouse,2250,Diana Wood,2025-08-27,alex
6229,Laptop,120000,Michael Willis,2025-08-27,alex
6230,USB Flash Drive,600,David Greene,2025-08-27,cairo
6231,USB Flash Drive,1050,Daniel Campbell,2025-08-27,alex
6232,USB Flash Drive,1050,Lee Forbes,2025-08-27,tanta
6233,Printer,27000,Jason Anderson,2025-08-27,tanta
6234,Monitor,6000,John Phillips,2025-08-27,cairo
6235,Keyboard,500,Megan Allen,2025-08-27,cairo
6236,Keyboard,3500,Amy Smith,2025-08-27,alex
6237,Laptop,60000,George Huber,2025-08-27,alex
6238,Keyboard,3000,Edwin Williams,2025-08-27,tanta
6239,Headphones,5600,Jennifer Robinson,2025-08-27,cairo
6240,Mouse,2000,Michael Lynn,2025-08-27,alex
6241,Keyboard,3500,Michael Smith,2025-08-27,alex
6242,Keyboard,1000,Christine Ross,2025-08-27,alex
6243,Laptop,72000,Henry Burke,2025-08-27,alex
6244,Printer,31500,Gary Bartlett,2025-08-27,alex
6245,Laptop,96000,Emily Reid,2025-08-27,tanta
6246,Printer,27000,Denise Davis,2025-08-27,cairo
6247,Keyboard,3000,Elizabeth Smith,2025-08-27,cairo
6248,Printer,18000,Robin Sampson,2025-08-27,alex
6249,Monitor,21000,Christine Hurley,2025-08-27,tanta
6250,Keyboard,1500,Christopher Jones,2025-08-27,tanta
6251,Mouse,1250,Katie Martin,2025-08-27,alex
6252,USB Flash Drive,1350,Richard Garcia,2025-08-27,tanta
6253,Printer,9000,David Moss,2025-08-27,alex
6254,USB Flash Drive,900,Sherry Dillon,2025-08-27,cairo
6255,Keyboard,4000,John Barnes,2025-08-27,alex
6256,Laptop,72000,Adam Mata,2025-08-27,cairo
6257,Laptop,12000,Christian Chen,2025-08-27,tanta
6258,Mouse,1000,Jeffrey King,2025-08-27,alex
6259,USB Flash Drive,1350,Jeremy Harris,2025-08-27,tanta
6260,Mouse,1250,Crystal Ramirez,2025-08-27,tanta
6261,USB Flash Drive,900,Heidi Davis,2025-08-27,tanta
6262,Laptop,24000,Dustin Browning,2025-08-27,tanta
6263,Printer,22500,Raymond Rollins,2025-08-27,alex
6264,Keyboard,5000,Cole Wells,2025-08-27,tanta
6265,Keyboard,4000,Emily Parker,2025-08-27,cairo
6266,Mouse,750,Ashlee Dean,2025-08-27,alex
6267,Mouse,2500,Paul Lawrence,2025-08-27,tanta
6268,Laptop,84000,Donald Bennett,2025-08-27,alex
6269,USB Flash Drive,300,Tracy Bell,2025-08-27,cairo
6270,Laptop,24000,Christopher Jones,2025-08-27,alex
6271,Keyboard,2500,Emily Riley,2025-08-27,alex
6272,Monitor,30000,Shannon Cortez,2025-08-27,cairo
6273,Printer,22500,Abigail Wong,2025-08-27,tanta
6274,Keyboard,2500,Stacey Huffman,2025-08-27,tanta
6275,Mouse,1750,Jeffrey Harvey,2025-08-27,alex
6276,Headphones,800,Cindy Hansen,2025-08-27,alex
6277,Laptop,96000,Scott Fitzpatrick,2025-08-27,cairo
6278,Monitor,9000,Nichole Martinez,2025-08-27,alex
6279,Mouse,2000,James Lynch,2025-08-27,cairo
6280,Printer,45000,Jerry Keith,2025-08-27,alex
6281,USB Flash Drive,1050,Cindy Abbott,2025-08-27,cairo
6282,Laptop,96000,Kristi Woods,2025-08-27,cairo
6283,USB Flash Drive,1200,Claudia Bell,2025-08-27,tanta
6284,Laptop,24000,Brenda Fuentes,2025-08-27,tanta
6285,Monitor,6000,Debra Pope,2025-08-27,alex
6286,Headphones,7200,Madeline Frank,2025-08-27,cairo
6287,USB Flash Drive,600,Andrew Castillo,2025-08-27,tanta
6288,Printer,40500,Joseph Perez,2025-08-27,cairo
6289,Keyboard,4500,Emily Harris,2025-08-27,alex
6290,Headphones,800,Tammy Wallace,2025-08-27,cairo
6291,Keyboard,500,Matthew Weiss,2025-08-27,tanta
6292,Keyboard,3500,Michael Jones,2025-08-27,cairo
6293,Monitor,18000,Samuel Lee,2025-08-27,tanta
6294,Keyboard,2000,Hannah Wright,2025-08-27,tanta
6295,Printer,36000,Nicholas Lewis,2025-08-27,tanta
6296,Monitor,15000,Stuart Bates,2025-08-27,alex
6297,Keyboard,2500,Robert Gutierrez,2025-08-27,tanta
6298,Laptop,24000,Zachary Santos,2025-08-27,alex
6299,Monitor,12000,Michelle Harrison,2025-08-27,cairo
6300,Keyboard,3000,Michael Lewis,2025-08-27,alex
6301,Headphones,5600,Ashley Jackson,2025-08-27,cairo
6302,Keyboard,3500,Deborah Martinez,2025-08-27,cairo
6303,Keyboard,3500,Lisa Cole,2025-08-27,cairo
6304,USB Flash Drive,1050,Joann Jackson,2025-08-27,alex
6305,Laptop,48000,Robert Nicholson,2025-08-27,tanta
6306,Keyboard,2500,Rhonda Wallace,2025-08-27,tanta
6307,Printer,9000,Amanda Mueller,2025-08-27,alex
6308,Mouse,1750,Keith Mckee,2025-08-27,alex
6309,Headphones,5600,Brandon Taylor,2025-08-27,cairo
6310,Laptop,72000,Craig Paul,2025-08-27,tanta
6311,Monitor,24000,Jason Bailey,2025-08-27,alex
6312,USB Flash Drive,1500,Mark Garcia,2025-08-27,alex
6313,Laptop,12000,Stacy Medina,2025-08-27,alex
6314,USB Flash Drive,1050,Frederick Morrison,2025-08-27,alex
6315,Headphones,800,Joseph Ortiz,2025-08-27,alex
6316,Keyboard,3000,Gary Bartlett,2025-08-27,tanta
6317,Laptop,72000,Jamie Hammond,2025-08-27,tanta
6318,Printer,45000,Michael Jones,2025-08-27,tanta
6319,Laptop,48000,Alex Brown,2025-08-27,alex
6320,Headphones,4800,Kathleen Smith,2025-08-27,cairo
6321,Headphones,4800,Timothy Parker,2025-08-27,tanta
6322,Monitor,9000,Michael Morrow,2025-08-27,tanta
6323,Laptop,108000,Bobby Estrada,2025-08-27,alex
6324,Printer,18000,Melissa Mitchell,2025-08-27,cairo
6325,Mouse,2000,Daniel Holmes,2025-08-27,tanta
6326,Printer,31500,Laura Jones,2025-08-27,cairo
6327,Mouse,2500,Bradley White,2025-08-27,alex
6328,Printer,13500,Rebecca Harrington,2025-08-27,cairo
6329,Monitor,9000,Susan Combs,2025-08-27,cairo
6330,Laptop,48000,David Morris,2025-08-27,cairo
6331,Printer,36000,John Mathews,2025-08-27,tanta
6332,USB Flash Drive,1050,Donald Guerrero,2025-08-27,tanta
6333,Monitor,24000,Donald Cortez,2025-08-27,alex
6334,USB Flash Drive,150,Jesse Hendricks,2025-08-27,alex
6335,USB Flash Drive,750,Deborah Johnson,2025-08-27,cairo
6336,Printer,27000,Douglas Evans,2025-08-27,alex
6337,Headphones,7200,Megan Wilson,2025-08-27,alex
6338,USB Flash Drive,900,Kelsey Harrington,2025-08-27,cairo
6339,Printer,4500,Rodney Pineda,2025-08-27,cairo
6340,Mouse,1000,Kirk Carlson,2025-08-27,cairo
6341,Keyboard,1500,Chad Henderson,2025-08-27,cairo
6342,Mouse,750,Brian Dalton,2025-08-27,alex
6343,Headphones,4000,James Moran,2025-08-27,tanta
6344,Printer,9000,Samantha Holmes,2025-08-27,alex
6345,Monitor,12000,Gloria Carpenter,2025-08-27,alex
6346,Monitor,24000,Yvette Ruiz,2025-08-27,cairo
6347,Laptop,24000,Mark Long,2025-08-27,alex
6348,Laptop,120000,Samantha Clark,2025-08-27,tanta
6349,Printer,22500,Nicholas Rogers,2025-08-27,alex
6350,Printer,40500,Lisa Garcia,2025-08-27,cairo
6351,Headphones,7200,Jessica Reed,2025-08-27,alex
6352,Laptop,72000,Laura Carter,2025-08-27,tanta
6353,Laptop,60000,Kyle Miller,2025-08-27,cairo
6354,Keyboard,5000,Melvin Marshall,2025-08-27,tanta
6355,Keyboard,4000,Joshua Munoz,2025-08-27,tanta
6356,Keyboard,3500,Timothy Warren,2025-08-27,alex
6357,USB Flash Drive,1200,Peggy Schmidt,2025-08-27,alex
6358,USB Flash Drive,1350,John Nichols,2025-08-27,tanta
6359,Printer,9000,Tina Bowman,2025-08-27,tanta
6360,Monitor,18000,Kathryn Oconnor,2025-08-27,alex
6361,Laptop,84000,Kathleen Jones,2025-08-27,tanta
6362,Keyboard,5000,Samuel Golden,2025-08-27,alex
6363,Laptop,96000,Lori Davis,2025-08-27,cairo
6364,Mouse,1500,Jennifer Ingram,2025-08-27,alex
6365,Keyboard,4500,Ray Allen,2025-08-27,tanta
6366,Printer,31500,Amanda Walker,2025-08-27,cairo
6367,Printer,40500,Benjamin Williams,2025-08-27,cairo
6368,Printer,36000,Ralph Smith,2025-08-27,cairo
6369,Laptop,96000,Derrick Lane,2025-08-27,alex
6370,USB Flash Drive,1350,Kimberly Jordan,2025-08-27,alex
6371,USB Flash Drive,1500,Raymond Rollins,2025-08-27,cairo
6372,Headphones,1600,Michael Knight,2025-08-27,tanta
6373,Mouse,2250,Dawn Evans,2025-08-27,cairo
6374,Keyboard,1000,Joy Howell,2025-08-27,alex
6375,USB Flash Drive,1350,Meagan Wagner,2025-08-27,alex
6376,Monitor,15000,George Huber,2025-08-27,cairo
6377,Headphones,3200,Ashley Potter,2025-08-27,tanta
6378,Laptop,96000,Kathleen Herman,2025-08-27,alex
6379,Printer,27000,Amy Moore,2025-08-27,tanta
6380,Keyboard,2000,Gregory Roberts,2025-08-27,tanta
6381,Monitor,27000,Luis Martinez,2025-08-27,cairo
6382,Mouse,2000,Leslie Logan,2025-08-27,alex
6383,Headphones,4800,Brandon Pierce,2025-08-27,cairo
6384,USB Flash Drive,750,Jessica Larson,2025-08-27,alex
6385,Headphones,3200,Mark Mathews,2025-08-27,alex
6386,Printer,9000,Tina Bowman,2025-08-27,alex
6387,Mouse,500,Timothy Hernandez,2025-08-27,cairo
6388,Keyboard,500,Christine Ramirez,2025-08-27,alex
6389,Mouse,750,Katherine Ibarra,2025-08-27,tanta
6390,Mouse,250,Rachel Gallagher,2025-08-27,alex
6391,Mouse,1250,Gary Bartlett,2025-08-27,cairo
6392,Monitor,12000,Jon George,2025-08-27,cairo
6393,Headphones,5600,Jennifer Smith,2025-08-27,cairo
6394,USB Flash Drive,750,Linda Ward,2025-08-27,tanta
6395,Headphones,8000,Michael Faulkner,2025-08-27,cairo
6396,USB Flash Drive,450,Donald Edwards,2025-08-27,tanta
6397,Keyboard,2000,Shari Pratt,2025-08-27,tanta
6398,Mouse,1000,Dawn Smith,2025-08-27,tanta
6399,Mouse,2250,Daniel Sharp,2025-08-27,tanta
6400,Monitor,30000,Michelle Morgan,2025-08-27,tanta
6401,Printer,45000,Jason Cooper,2025-08-27,alex
6402,USB Flash Drive,450,Stacey Lewis,2025-08-27,tanta
6403,Keyboard,4500,Mary Rogers,2025-08-27,tanta
6404,Headphones,4800,Natalie Mcpherson,2025-08-27,cairo
6405,Mouse,2000,Alex Jordan,2025-08-27,cairo
6406,Laptop,96000,Alejandro Morrow,2025-08-27,alex
6407,Printer,22500,Sara Bartlett,2025-08-27,alex
6408,Mouse,2000,Sarah Villegas,2025-08-27,alex
6409,Mouse,2500,Glenn Berry,2025-08-27,cairo
6410,Monitor,21000,Kathryn Oconnor,2025-08-27,tanta
6411,USB Flash Drive,150,Larry Turner,2025-08-27,tanta
6412,Monitor,9000,Kelly Miller,2025-08-27,alex
6413,Printer,40500,Alex Jordan,2025-08-27,tanta
6414,USB Flash Drive,1050,Julia Graham,2025-08-27,cairo
6415,USB Flash Drive,1350,Laurie Calderon,2025-08-27,alex
6416,Monitor,27000,Tara Edwards,2025-08-27,alex
6417,Headphones,3200,Jesse Dorsey,2025-08-27,tanta
6418,USB Flash Drive,450,Jorge Cantrell,2025-08-27,cairo
6419,Mouse,2000,Angela Davidson,2025-08-27,cairo
6420,Laptop,72000,Tanya Schmidt,2025-08-27,cairo
